"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020年35週(08月24日～08月30日)","2020年09月02日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","2","0.00","88","0.03","458","0.15","1639","0.52","5699","1.81","285","0.09","444","0.14","44","0.01","1643","0.52","1620","0.51","164","0.05","4","0.01","166","0.24","3","0.01","8","0.02","28","0.06","-","-","4","0.01"
"北海道","-","-","1","0.01","21","0.15","91","0.65","102","0.73","10","0.07","10","0.07","1","0.01","48","0.35","27","0.19","5","0.04","-","-","13","0.45","-","-","-","-","3","0.13","-","-","2","0.09"
"青森県","-","-","-","-","4","0.10","5","0.12","73","1.74","-","-","3","0.07","-","-","14","0.33","1","0.02","-","-","-","-","1","0.09","-","-","-","-","-","-","-","-","-","-"
"岩手県","-","-","5","0.12","9","0.22","40","0.98","89","2.17","-","-","10","0.24","-","-","30","0.73","4","0.10","-","-","-","-","1","0.07","-","-","-","-","-","-","-","-","-","-"
"宮城県","-","-","-","-","13","0.22","22","0.38","67","1.16","3","0.05","7","0.12","2","0.03","37","0.64","7","0.12","4","0.07","-","-","-","-","-","-","-","-","6","0.50","-","-","-","-"
"秋田県","-","-","-","-","1","0.03","5","0.14","49","1.40","7","0.20","15","0.43","1","0.03","10","0.29","3","0.09","-","-","-","-","-","-","-","-","-","-","1","0.13","-","-","-","-"
"山形県","-","-","-","-","4","0.14","29","1.00","59","2.03","1","0.03","2","0.07","-","-","13","0.45","3","0.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"福島県","-","-","1","0.02","7","0.14","55","1.10","79","1.58","4","0.08","3","0.06","2","0.04","47","0.94","5","0.10","2","0.04","-","-","6","0.46","-","-","1","0.14","-","-","-","-","-","-"
"茨城県","-","-","-","-","10","0.13","47","0.63","111","1.48","3","0.04","6","0.08","3","0.04","28","0.37","7","0.09","5","0.07","-","-","7","0.41","-","-","-","-","-","-","-","-","-","-"
"栃木県","1","0.01","-","-","1","0.02","12","0.25","41","0.85","2","0.04","3","0.06","-","-","26","0.54","-","-","4","0.08","-","-","2","0.17","-","-","-","-","2","0.29","-","-","-","-"
"群馬県","-","-","-","-","9","0.17","21","0.39","90","1.67","8","0.15","6","0.11","-","-","29","0.54","7","0.13","4","0.07","-","-","4","0.29","-","-","-","-","1","0.11","-","-","-","-"
"埼玉県","-","-","-","-","28","0.17","65","0.40","402","2.50","16","0.10","18","0.11","5","0.03","95","0.59","16","0.10","14","0.09","3","0.08","11","0.28","-","-","2","0.18","1","0.09","-","-","-","-"
"千葉県","-","-","-","-","9","0.07","55","0.42","166","1.26","16","0.12","11","0.08","-","-","77","0.58","5","0.04","11","0.08","-","-","7","0.21","-","-","-","-","2","0.22","-","-","-","-"
"東京都","-","-","-","-","25","0.10","74","0.29","535","2.07","18","0.07","26","0.10","5","0.02","140","0.54","18","0.07","9","0.03","1","0.03","5","0.13","-","-","1","0.04","-","-","-","-","-","-"
"神奈川県","-","-","1","0.00","15","0.07","68","0.31","265","1.20","17","0.08","15","0.07","1","0.00","119","0.54","14","0.06","14","0.06","-","-","25","0.51","-","-","-","-","-","-","-","-","-","-"
"新潟県","-","-","-","-","18","0.32","52","0.91","73","1.28","7","0.12","5","0.09","1","0.02","19","0.33","3","0.05","4","0.07","-","-","4","0.40","-","-","-","-","1","0.08","-","-","-","-"
"富山県","-","-","-","-","5","0.17","12","0.41","53","1.83","4","0.14","8","0.28","1","0.03","16","0.55","4","0.14","-","-","-","-","-","-","-","-","-","-","1","0.20","-","-","-","-"
"石川県","-","-","1","0.03","7","0.24","11","0.38","92","3.17","2","0.07","2","0.07","1","0.03","20","0.69","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"福井県","-","-","-","-","7","0.30","14","0.61","46","2.00","3","0.13","2","0.09","-","-","11","0.48","-","-","2","0.09","-","-","-","-","1","0.17","-","-","-","-","-","-","-","-"
"山梨県","-","-","-","-","-","-","5","0.21","36","1.50","2","0.08","2","0.08","1","0.04","5","0.21","1","0.04","2","0.08","-","-","2","0.22","-","-","-","-","-","-","-","-","-","-"
"長野県","-","-","-","-","4","0.07","23","0.43","140","2.59","3","0.06","5","0.09","2","0.04","17","0.31","13","0.24","3","0.06","-","-","1","0.09","-","-","1","0.09","-","-","-","-","-","-"
"岐阜県","-","-","3","0.06","12","0.23","13","0.25","58","1.09","4","0.08","3","0.06","-","-","27","0.51","-","-","2","0.04","-","-","2","0.18","-","-","-","-","1","0.20","-","-","-","-"
"静岡県","-","-","-","-","15","0.17","35","0.39","143","1.61","4","0.04","3","0.03","-","-","41","0.46","16","0.18","4","0.04","-","-","4","0.18","-","-","1","0.10","-","-","-","-","-","-"
"愛知県","-","-","-","-","13","0.07","88","0.48","263","1.45","6","0.03","4","0.02","3","0.02","86","0.47","8","0.04","18","0.10","-","-","4","0.11","-","-","-","-","-","-","-","-","1","0.07"
"三重県","-","-","-","-","6","0.13","17","0.38","90","2.00","6","0.13","2","0.04","-","-","29","0.64","3","0.07","2","0.04","-","-","1","0.08","-","-","-","-","-","-","-","-","-","-"
"滋賀県","-","-","-","-","2","0.06","14","0.40","54","1.54","3","0.09","5","0.14","-","-","11","0.31","10","0.29","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"京都府","-","-","-","-","17","0.22","40","0.52","107","1.39","8","0.10","7","0.09","3","0.04","32","0.42","18","0.23","2","0.03","-","-","3","0.17","-","-","-","-","-","-","-","-","-","-"
"大阪府","1","0.00","3","0.02","35","0.18","74","0.38","383","1.95","13","0.07","15","0.08","-","-","95","0.48","80","0.41","7","0.04","-","-","13","0.25","-","-","1","0.06","1","0.06","-","-","-","-"
"兵庫県","-","-","-","-","14","0.11","39","0.30","277","2.15","16","0.12","16","0.12","-","-","68","0.53","38","0.29","3","0.02","-","-","13","0.37","-","-","-","-","-","-","-","-","-","-"
"奈良県","-","-","-","-","8","0.24","5","0.15","42","1.24","4","0.12","3","0.09","2","0.06","14","0.41","19","0.56","1","0.03","-","-","-","-","1","0.17","-","-","-","-","-","-","-","-"
"和歌山県","-","-","-","-","1","0.03","3","0.10","37","1.23","3","0.10","1","0.03","-","-","14","0.47","5","0.17","4","0.13","-","-","-","-","-","-","-","-","3","0.27","-","-","-","-"
"鳥取県","-","-","-","-","1","0.05","33","1.74","37","1.95","-","-","8","0.42","-","-","14","0.74","14","0.74","1","0.05","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"島根県","-","-","-","-","1","0.04","13","0.57","57","2.48","3","0.13","-","-","-","-","11","0.48","9","0.39","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"岡山県","-","-","2","0.04","4","0.07","12","0.22","115","2.13","7","0.13","26","0.48","-","-","30","0.56","46","0.85","-","-","-","-","3","0.25","-","-","-","-","-","-","-","-","-","-"
"広島県","-","-","-","-","15","0.21","33","0.46","156","2.17","5","0.07","13","0.18","-","-","31","0.43","28","0.39","-","-","-","-","4","0.21","-","-","-","-","-","-","-","-","-","-"
"山口県","-","-","13","0.28","5","0.11","25","0.54","89","1.93","3","0.07","15","0.33","2","0.04","27","0.59","224","4.87","1","0.02","-","-","2","0.22","-","-","1","0.11","-","-","-","-","1","0.11"
"徳島県","-","-","-","-","3","0.13","5","0.22","45","1.96","7","0.30","1","0.04","-","-","9","0.39","1","0.04","1","0.04","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"香川県","-","-","-","-","12","0.43","8","0.29","78","2.79","1","0.04","2","0.07","-","-","13","0.46","4","0.14","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"愛媛県","-","-","-","-","8","0.22","18","0.49","103","2.78","6","0.16","2","0.05","1","0.03","33","0.89","6","0.16","2","0.05","-","-","9","1.13","1","0.17","-","-","-","-","-","-","-","-"
"高知県","-","-","-","-","3","0.11","10","0.36","43","1.54","7","0.25","18","0.64","1","0.04","13","0.46","3","0.11","2","0.07","-","-","1","0.33","-","-","-","-","-","-","-","-","-","-"
"福岡県","-","-","-","-","25","0.21","231","1.93","360","3.00","12","0.10","22","0.18","1","0.01","90","0.75","364","3.03","6","0.05","-","-","4","0.15","-","-","-","-","-","-","-","-","-","-"
"佐賀県","-","-","1","0.04","2","0.09","24","1.04","18","0.78","1","0.04","1","0.04","-","-","19","0.83","118","5.13","-","-","-","-","-","-","-","-","-","-","2","0.33","-","-","-","-"
"長崎県","-","-","2","0.05","7","0.16","50","1.14","53","1.20","2","0.05","3","0.07","1","0.02","20","0.45","49","1.11","6","0.14","-","-","2","0.25","-","-","-","-","-","-","-","-","-","-"
"熊本県","-","-","-","-","8","0.16","16","0.32","96","1.92","11","0.22","29","0.58","1","0.02","30","0.60","177","3.54","5","0.10","-","-","11","1.22","-","-","-","-","-","-","-","-","-","-"
"大分県","-","-","-","-","5","0.14","13","0.36","147","4.08","7","0.19","7","0.19","-","-","19","0.53","121","3.36","2","0.06","-","-","1","0.20","-","-","-","-","3","0.27","-","-","-","-"
"宮崎県","-","-","-","-","5","0.14","62","1.72","134","3.72","2","0.06","7","0.19","2","0.06","33","0.92","22","0.61","4","0.11","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"鹿児島県","-","-","54","1.02","21","0.40","42","0.79","136","2.57","18","0.34","64","1.21","1","0.02","28","0.53","97","1.83","4","0.08","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"沖縄県","-","-","1","0.04","13","0.50","10","0.38","10","0.38","-","-","8","0.31","-","-","5","0.19","2","0.08","4","0.15","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
