"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021年36週(09月06日～09月12日)","2021年09月15日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","-","-","4644","1.47","354","0.11","1224","0.39","7069","2.24","222","0.07","2113","0.67","28","0.01","1114","0.35","1621","0.51","174","0.06","4","0.01","163","0.24","9","0.02","10","0.02","8","0.02","-","-","-","-"
"北海道","-","-","558","3.99","28","0.20","121","0.86","87","0.62","14","0.10","5","0.04","1","0.01","24","0.17","3","0.02","9","0.06","-","-","2","0.07","-","-","-","-","-","-","-","-","-","-"
"青森県","-","-","27","0.64","1","0.02","1","0.02","76","1.81","-","-","-","-","1","0.02","9","0.21","9","0.21","-","-","-","-","1","0.09","2","0.33","1","0.17","1","0.17","-","-","-","-"
"岩手県","-","-","72","1.76","-","-","56","1.37","88","2.15","5","0.12","160","3.90","-","-","19","0.46","33","0.80","5","0.12","-","-","1","0.07","-","-","-","-","-","-","-","-","-","-"
"宮城県","-","-","87","1.50","3","0.05","23","0.40","139","2.40","6","0.10","30","0.52","1","0.02","25","0.43","8","0.14","3","0.05","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"秋田県","-","-","10","0.29","2","0.06","11","0.32","34","1.00","2","0.06","-","-","-","-","10","0.29","17","0.50","-","-","1","0.14","1","0.14","-","-","-","-","-","-","-","-","-","-"
"山形県","-","-","45","1.55","5","0.17","14","0.48","73","2.52","5","0.17","1","0.03","-","-","16","0.55","2","0.07","-","-","-","-","2","0.25","-","-","-","-","-","-","-","-","-","-"
"福島県","-","-","299","5.98","10","0.20","24","0.48","79","1.58","1","0.02","4","0.08","-","-","25","0.50","17","0.34","3","0.06","-","-","6","0.46","-","-","-","-","-","-","-","-","-","-"
"茨城県","-","-","90","1.20","7","0.09","39","0.52","103","1.37","4","0.05","-","-","-","-","19","0.25","24","0.32","2","0.03","-","-","10","0.59","-","-","-","-","1","0.08","-","-","-","-"
"栃木県","-","-","39","0.81","1","0.02","22","0.46","34","0.71","7","0.15","-","-","-","-","21","0.44","8","0.17","5","0.10","1","0.08","6","0.50","-","-","1","0.14","-","-","-","-","-","-"
"群馬県","-","-","143","2.70","1","0.02","11","0.21","106","2.00","1","0.02","1","0.02","-","-","21","0.40","8","0.15","3","0.06","-","-","8","0.53","-","-","-","-","-","-","-","-","-","-"
"埼玉県","-","-","290","1.80","10","0.06","33","0.20","399","2.48","13","0.08","13","0.08","1","0.01","49","0.30","54","0.34","10","0.06","2","0.05","4","0.10","-","-","-","-","-","-","-","-","-","-"
"千葉県","-","-","71","0.55","6","0.05","39","0.30","202","1.57","9","0.07","16","0.12","-","-","52","0.40","41","0.32","8","0.06","-","-","3","0.09","-","-","-","-","2","0.22","-","-","-","-"
"東京都","-","-","176","0.68","20","0.08","44","0.17","620","2.40","20","0.08","19","0.07","4","0.02","99","0.38","64","0.25","17","0.07","-","-","9","0.24","-","-","-","-","-","-","-","-","-","-"
"神奈川県","-","-","36","0.16","4","0.02","28","0.13","351","1.60","15","0.07","22","0.10","-","-","76","0.35","26","0.12","14","0.06","-","-","29","0.60","-","-","-","-","-","-","-","-","-","-"
"新潟県","-","-","409","7.18","4","0.07","59","1.04","96","1.68","4","0.07","2","0.04","1","0.02","20","0.35","195","3.42","6","0.11","-","-","-","-","1","0.08","-","-","1","0.08","-","-","-","-"
"富山県","-","-","9","0.31","3","0.10","9","0.31","58","2.00","3","0.10","-","-","-","-","5","0.17","6","0.21","-","-","-","-","1","0.14","-","-","-","-","1","0.20","-","-","-","-"
"石川県","-","-","19","0.66","2","0.07","2","0.07","64","2.21","-","-","-","-","2","0.07","7","0.24","7","0.24","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"福井県","-","-","13","0.57","2","0.09","17","0.74","44","1.91","5","0.22","4","0.17","-","-","15","0.65","26","1.13","-","-","-","-","-","-","-","-","-","-","1","0.17","-","-","-","-"
"山梨県","-","-","33","1.38","2","0.08","-","-","32","1.33","-","-","-","-","-","-","2","0.08","-","-","3","0.13","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"長野県","-","-","313","5.91","4","0.08","13","0.25","108","2.04","3","0.06","2","0.04","-","-","20","0.38","12","0.23","4","0.08","-","-","2","0.18","-","-","-","-","-","-","-","-","-","-"
"岐阜県","-","-","22","0.42","9","0.17","14","0.26","55","1.04","1","0.02","3","0.06","1","0.02","8","0.15","32","0.60","3","0.06","-","-","2","0.18","-","-","-","-","-","-","-","-","-","-"
