"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023年48週(11月27日～12月03日)","2023年12月06日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）","","COVID-19",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","132117","26.72","189","0.06","11702","3.72","13103","4.17","16075","5.11","510","0.16","1579","0.50","37","0.01","738","0.23","223","0.07","103","0.03","5","0.01","738","1.06","6","0.01","13","0.03","34","0.07","1","0.00","2","0.00","13583","2.75"
"北海道","11411","50.49","46","0.33","1127","8.05","605","4.32","274","1.96","24","0.17","14","0.10","1","0.01","17","0.12","10","0.07","2","0.01","-","-","4","0.14","-","-","-","-","-","-","-","-","-","-","1542","6.82"
"青森県","1402","23.37","-","-","49","1.29","72","1.89","95","2.50","10","0.26","25","0.66","-","-","15","0.39","7","0.18","1","0.03","-","-","4","0.40","-","-","-","-","-","-","-","-","-","-","154","2.57"
"岩手県","2171","34.46","2","0.05","74","1.85","97","2.43","202","5.05","6","0.15","25","0.63","3","0.08","15","0.38","1","0.03","3","0.08","-","-","8","0.57","-","-","1","0.05","1","0.05","-","-","-","-","213","3.38"
"宮城県","3882","42.66","10","0.18","154","2.80","144","2.62","130","2.36","7","0.13","26","0.47","3","0.05","13","0.24","3","0.05","2","0.04","-","-","8","0.67","-","-","-","-","-","-","-","-","-","-","162","1.78"
"秋田県","717","13.79","-","-","29","0.85","24","0.71","75","2.21","9","0.26","42","1.24","-","-","7","0.21","1","0.03","-","-","-","-","1","0.14","-","-","-","-","-","-","-","-","-","-","117","2.25"
"山形県","1441","33.51","8","0.29","80","2.86","132","4.71","108","3.86","12","0.43","22","0.79","-","-","8","0.29","3","0.11","-","-","-","-","3","0.38","-","-","-","-","-","-","-","-","-","-","126","2.93"
"福島県","2892","35.27","1","0.02","123","2.51","182","3.71","76","1.55","5","0.10","14","0.29","-","-","17","0.35","3","0.06","1","0.02","-","-","8","0.62","-","-","-","-","-","-","-","-","-","-","331","4.04"
"茨城県","2625","21.88","2","0.03","229","3.05","358","4.77","245","3.27","7","0.09","15","0.20","2","0.03","15","0.20","2","0.03","1","0.01","-","-","31","1.82","-","-","-","-","3","0.23","-","-","-","-","365","3.04"
"栃木県","2102","27.66","1","0.02","136","2.83","130","2.71","159","3.31","4","0.08","43","0.90","1","0.02","12","0.25","4","0.08","1","0.02","-","-","25","2.08","-","-","-","-","-","-","-","-","-","-","216","2.84"
"群馬県","3380","38.85","-","-","98","1.81","191","3.54","352","6.52","5","0.09","57","1.06","-","-","19","0.35","4","0.07","2","0.04","-","-","8","0.57","-","-","-","-","-","-","-","-","-","-","269","3.09"
"埼玉県","7274","27.98","10","0.06","844","5.15","1109","6.76","1121","6.84","41","0.25","65","0.40","-","-","49","0.30","11","0.07","6","0.04","1","0.02","53","1.26","-","-","-","-","1","0.08","-","-","-","-","758","2.92"
"千葉県","4835","23.70","5","0.04","499","3.96","801","6.36","723","5.74","15","0.12","47","0.37","-","-","13","0.10","4","0.03","11","0.09","-","-","50","1.43","-","-","2","0.22","-","-","-","-","-","-","470","2.30"
"東京都","6259","15.08","5","0.02","948","3.63","1397","5.35","1876","7.19","57","0.22","118","0.45","10","0.04","64","0.25","10","0.04","12","0.05","-","-","37","0.95","2","0.08","-","-","6","0.24","-","-","1","0.04","784","1.89"
"神奈川県","6219","17.09","6","0.03","709","3.07","937","4.06","1349","5.84","45","0.19","84","0.36","4","0.02","61","0.26","18","0.08","6","0.03","1","0.02","108","2.12","-","-","1","0.08","4","0.33","-","-","-","-","583","1.60"
"新潟県","2527","29.38","1","0.02","185","3.36","189","3.44","190","3.45","7","0.13","52","0.95","-","-","10","0.18","4","0.07","4","0.07","-","-","4","0.40","-","-","-","-","-","-","-","-","1","0.08","372","4.33"
"富山県","1054","21.96","3","0.10","165","5.69","226","7.79","147","5.07","2","0.07","18","0.62","-","-","7","0.24","7","0.24","1","0.03","-","-","1","0.14","-","-","-","-","1","0.20","-","-","-","-","143","2.98"
"石川県","1319","27.48","1","0.03","174","6.00","158","5.45","176","6.07","1","0.03","23","0.79","-","-","6","0.21","1","0.03","-","-","-","-","27","3.86","-","-","-","-","-","-","-","-","-","-","152","3.17"
"福井県","883","22.64","4","0.16","218","8.72","72","2.88","194","7.76","4","0.16","29","1.16","-","-","9","0.36","2","0.08","-","-","-","-","1","0.33","-","-","-","-","1","0.17","-","-","-","-","68","1.74"
"山梨県","890","21.71","-","-","31","1.29","31","1.29","180","7.50","5","0.21","10","0.42","-","-","7","0.29","-","-","1","0.04","-","-","2","0.22","1","0.10","-","-","-","-","-","-","-","-","262","6.39"
"長野県","3528","40.09","4","0.07","49","0.91","197","3.65","170","3.15","1","0.02","19","0.35","-","-","4","0.07","6","0.11","1","0.02","-","-","43","4.30","-","-","-","-","-","-","-","-","-","-","509","5.78"
"岐阜県","1990","22.87","1","0.02","174","3.28","92","1.74","169","3.19","7","0.13","2","0.04","-","-","9","0.17","1","0.02","1","0.02","-","-","2","0.18","-","-","-","-","-","-","-","-","-","-","293","3.37"
"静岡県","3730","26.83","7","0.08","174","1.96","293","3.29","459","5.16","10","0.11","21","0.24","-","-","17","0.19","11","0.12","1","0.01","1","0.05","9","0.41","-","-","-","-","1","0.10","-","-","-","-","388","2.79"
"愛知県","4879","25.02","3","0.02","545","2.99","567","3.12","700","3.85","34","0.19","42","0.23","1","0.01","24","0.13","2","0.01","8","0.04","-","-","31","0.89","1","0.07","1","0.07","2","0.13","-","-","-","-","673","3.45"
"三重県","2499","35.20","-","-","217","4.82","203","4.51","179","3.98","6","0.13","24","0.53","-","-","10","0.22","1","0.02","2","0.04","-","-","1","0.08","-","-","-","-","-","-","-","-","-","-","171","2.41"
"滋賀県","1095","18.25","2","0.06","37","1.03","97","2.69","172","4.78","5","0.14","31","0.86","-","-","10","0.28","7","0.19","2","0.06","-","-","-","-","-","-","-","-","1","0.14","-","-","-","-","141","2.35"
"京都府","2468","19.74","-","-","301","3.96","241","3.17","277","3.64","14","0.18","32","0.42","1","0.01","12","0.16","4","0.05","2","0.03","-","-","6","0.33","-","-","-","-","-","-","1","0.14","-","-","323","2.58"
"大阪府","5366","17.54","22","0.11","563","2.86","923","4.69","1024","5.20","25","0.13","102","0.52","1","0.01","41","0.21","24","0.12","7","0.04","-","-","26","0.50","-","-","1","0.06","4","0.24","-","-","-","-","558","1.82"
"兵庫県","4438","22.41","4","0.03","421","3.29","424","3.31","733","5.73","17","0.13","49","0.38","1","0.01","28","0.22","14","0.11","8","0.06","-","-","43","1.23","-","-","-","-","-","-","-","-","-","-","432","2.18"
"奈良県","1523","27.69","-","-","168","4.94","95","2.79","183","5.38","9","0.26","12","0.35","2","0.06","9","0.26","1","0.03","1","0.03","-","-","8","0.80","-","-","-","-","-","-","-","-","-","-","197","3.58"
"和歌山県","1243","25.37","1","0.03","80","2.67","76","2.53","105","3.50","-","-","8","0.27","1","0.03","10","0.33","3","0.10","2","0.07","-","-","3","0.75","-","-","2","0.18","2","0.18","-","-","-","-","136","2.78"
"鳥取県","951","32.79","-","-","15","0.79","200","10.53","67","3.53","6","0.32","11","0.58","-","-","4","0.21","-","-","-","-","-","-","-","-","-","-","1","0.20","-","-","-","-","-","-","81","2.79"
"島根県","954","25.11","4","0.17","60","2.61","34","1.48","77","3.35","12","0.52","13","0.57","-","-","10","0.43","-","-","1","0.04","-","-","9","3.00","-","-","-","-","-","-","-","-","-","-","58","1.53"
"岡山県","2650","31.55","2","0.04","164","3.04","105","1.94","286","5.30","13","0.24","19","0.35","-","-","7","0.13","-","-","2","0.04","2","0.17","12","1.00","-","-","-","-","-","-","-","-","-","-","182","2.17"
"広島県","3323","29.41","2","0.03","240","3.43","267","3.81","374","5.34","5","0.07","37","0.53","-","-","13","0.19","6","0.09","3","0.04","-","-","22","1.16","-","-","-","-","1","0.05","-","-","-","-","306","2.71"
"山口県","1667","24.88","4","0.09","135","3.14","247","5.74","295","6.86","8","0.19","15","0.35","1","0.02","11","0.26","2","0.05","-","-","-","-","19","2.11","-","-","-","-","-","-","-","-","-","-","190","2.84"
"徳島県","914","24.70","2","0.09","79","3.43","34","1.48","77","3.35","1","0.04","8","0.35","-","-","5","0.22","-","-","-","-","-","-","2","0.50","-","-","1","0.14","-","-","-","-","-","-","66","1.78"
"香川県","1109","23.60","-","-","87","3.11","59","2.11","263","9.39","3","0.11","29","1.04","-","-","4","0.14","6","0.21","1","0.04","-","-","1","0.20","-","-","-","-","-","-","-","-","-","-","129","2.74"
"愛媛県","1024","16.79","3","0.08","157","4.24","201","5.43","227","6.14","9","0.24","26","0.70","1","0.03","13","0.35","4","0.11","-","-","-","-","9","1.13","-","-","-","-","-","-","-","-","-","-","189","3.10"
"高知県","982","22.32","-","-","74","2.85","137","5.27","75","2.88","7","0.27","9","0.35","1","0.04","4","0.15","2","0.08","1","0.04","-","-","-","-","-","-","-","-","1","0.13","-","-","-","-","80","1.82"
"福岡県","7945","40.13","7","0.06","796","6.63","722","6.02","936","7.80","28","0.23","62","0.52","3","0.03","42","0.35","3","0.03","1","0.01","-","-","26","1.00","-","-","1","0.07","1","0.07","-","-","-","-","401","2.03"
"佐賀県","1504","38.56","2","0.09","158","6.87","116","5.04","124","5.39","1","0.04","17","0.74","-","-","10","0.43","-","-","-","-","-","-","3","0.75","-","-","-","-","-","-","-","-","-","-","76","1.95"
"長崎県","2443","34.90","2","0.05","220","5.00","153","3.48","184","4.18","2","0.05","28","0.64","-","-","13","0.30","1","0.02","-","-","-","-","10","1.25","-","-","1","0.08","3","0.25","-","-","-","-","117","1.67"
"熊本県","3050","38.13","-","-","237","4.74","149","2.98","371","7.42","4","0.08","46","0.92","-","-","17","0.34","14","0.28","1","0.02","-","-","21","2.33","-","-","-","-","1","0.07","-","-","-","-","178","2.23"
"大分県","1994","34.38","6","0.17","125","3.47","77","2.14","416","11.56","3","0.08","25","0.69","-","-","19","0.53","3","0.08","2","0.06","-","-","7","1.40","-","-","-","-","-","-","-","-","-","-","165","2.84"
"宮崎県","2059","35.50","1","0.03","178","4.94","293","8.14","193","5.36","1","0.03","58","1.61","-","-","7","0.19","4","0.11","-","-","-","-","14","2.33","-","-","-","-","-","-","-","-","-","-","140","2.41"
