"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015年40週(09月28日～10月04日)","2015年10月07日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","百日咳","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","212","0.04","2643","","836","0.27","5087","1.61","9835","3.12","977","0.31","7103","2.25","1427","0.45","1632","0.52","42","0.01","1160","0.37","1895","0.60","8","0.01","749","1.09","11","0.02","28","0.06","332","0.70","15","0.03","7","0.01"
"北海道","3","0.01","155","","50","0.35","366","2.58","148","1.04","41","0.29","390","2.75","62","0.44","46","0.32","2","0.01","113","0.80","116","0.82","-","-","12","0.43","1","0.04","-","-","22","0.96","-","-","-","-"
"青森県","-","-","18","","1","0.02","29","0.69","74","1.76","5","0.12","144","3.43","6","0.14","18","0.43","-","-","15","0.36","7","0.17","-","-","2","0.18","-","-","-","-","11","1.83","-","-","-","-"
"岩手県","4","0.06","38","","2","0.05","81","2.03","95","2.38","16","0.40","122","3.05","14","0.35","18","0.45","-","-","17","0.43","6","0.15","-","-","1","0.07","-","-","-","-","9","0.47","-","-","1","0.05"
"宮城県","-","-","95","","4","0.07","121","2.05","130","2.20","20","0.34","374","6.34","7","0.12","32","0.54","-","-","22","0.37","2","0.03","-","-","3","0.25","1","0.08","-","-","13","1.08","-","-","-","-"
"秋田県","-","-","11","","5","0.14","34","0.97","62","1.77","1","0.03","70","2.00","24","0.69","10","0.29","-","-","5","0.14","2","0.06","-","-","1","0.14","-","-","-","-","4","0.50","-","-","-","-"
"山形県","-","-","76","","12","0.40","87","2.90","49","1.63","13","0.43","136","4.53","29","0.97","15","0.50","-","-","23","0.77","27","0.90","-","-","1","0.13","-","-","-","-","1","0.10","-","-","-","-"
"福島県","5","0.06","77","","9","0.20","73","1.59","65","1.41","13","0.28","101","2.20","39","0.85","29","0.63","1","0.02","21","0.46","12","0.26","-","-","6","0.50","-","-","1","0.14","6","0.86","-","-","1","0.14"
"茨城県","2","0.02","24","","11","0.15","80","1.07","197","2.63","15","0.20","172","2.29","41","0.55","29","0.39","1","0.01","23","0.31","82","1.09","1","0.06","24","1.41","-","-","-","-","2","0.15","-","-","-","-"
