"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019年10週(03月04日～03月10日)","2019年03月13日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","20454","4.12","1471","0.46","1031","0.32","9079","2.86","19256","6.07","1058","0.33","432","0.14","1715","0.54","1157","0.36","66","0.02","342","0.11","7","0.01","306","0.44","9","0.02","8","0.02","69","0.14","1","0.00","135","0.28"
"北海道","1359","6.12","64","0.46","48","0.34","779","5.56","465","3.32","30","0.21","3","0.02","78","0.56","39","0.28","2","0.01","8","0.06","-","-","8","0.29","-","-","-","-","4","0.17","-","-","8","0.35"
"青森県","571","8.78","3","0.07","11","0.26","101","2.40","235","5.60","10","0.24","21","0.50","35","0.83","17","0.40","-","-","13","0.31","-","-","1","0.09","-","-","1","0.17","5","0.83","-","-","3","0.50"
"岩手県","442","6.80","4","0.10","10","0.25","240","6.00","211","5.28","9","0.23","5","0.13","22","0.55","8","0.20","-","-","10","0.25","-","-","6","0.43","-","-","-","-","2","0.11","-","-","2","0.11"
"宮城県","734","7.73","13","0.22","8","0.14","275","4.66","414","7.02","48","0.81","-","-","69","1.17","15","0.25","1","0.02","4","0.07","-","-","3","0.25","-","-","-","-","2","0.17","-","-","-","-"
"秋田県","491","9.09","1","0.03","6","0.17","91","2.60","92","2.63","5","0.14","-","-","5","0.14","7","0.20","-","-","2","0.06","-","-","1","0.14","1","0.13","-","-","2","0.25","-","-","-","-"
"山形県","425","9.04","2","0.07","17","0.57","155","5.17","254","8.47","6","0.20","2","0.07","58","1.93","23","0.77","-","-","3","0.10","-","-","-","-","-","-","-","-","3","0.30","-","-","2","0.20"
"福島県","730","8.80","12","0.24","29","0.58","150","3.00","181","3.62","14","0.28","9","0.18","23","0.46","32","0.64","-","-","8","0.16","-","-","11","0.85","-","-","-","-","1","0.14","-","-","5","0.71"
"茨城県","299","2.49","21","0.28","19","0.25","186","2.48","368","4.91","28","0.37","3","0.04","42","0.56","13","0.17","3","0.04","1","0.01","-","-","17","1.00","-","-","-","-","3","0.23","-","-","-","-"
"栃木県","307","4.04","10","0.21","7","0.15","116","2.42","134","2.79","11","0.23","6","0.13","10","0.21","17","0.35","-","-","2","0.04","-","-","5","0.42","-","-","-","-","2","0.29","-","-","1","0.14"
"群馬県","463","5.32","7","0.13","19","0.35","127","2.35","224","4.15","12","0.22","7","0.13","15","0.28","30","0.56","1","0.02","4","0.07","-","-","5","0.33","-","-","-","-","-","-","-","-","1","0.11"
"埼玉県","1012","3.95","53","0.33","48","0.29","506","3.10","1076","6.60","75","0.46","15","0.09","121","0.74","69","0.42","3","0.02","18","0.11","2","0.05","20","0.49","-","-","1","0.09","-","-","-","-","6","0.55"
"千葉県","690","3.25","39","0.30","22","0.17","465","3.52","703","5.33","61","0.46","3","0.02","90","0.68","39","0.30","2","0.02","11","0.08","2","0.06","6","0.17","-","-","1","0.11","2","0.22","-","-","3","0.33"
"東京都","912","2.20","54","0.21","37","0.14","667","2.56","1836","7.03","83","0.32","12","0.05","148","0.57","102","0.39","-","-","26","0.10","-","-","6","0.17","-","-","1","0.04","2","0.08","-","-","4","0.16"
"神奈川県","755","2.10","48","0.21","33","0.14","523","2.28","1286","5.62","94","0.41","26","0.11","99","0.43","81","0.35","3","0.01","29","0.13","-","-","36","0.71","1","0.09","-","-","-","-","-","-","2","0.18"
"新潟県","710","7.89","30","0.53","27","0.47","262","4.60","286","5.02","25","0.44","14","0.25","89","1.56","32","0.56","-","-","5","0.09","1","0.10","2","0.20","1","0.08","-","-","2","0.15","-","-","-","-"
"富山県","163","3.40","13","0.45","17","0.59","93","3.21","200","6.90","24","0.83","6","0.21","29","1.00","9","0.31","4","0.14","2","0.07","-","-","2","0.29","-","-","-","-","-","-","-","-","1","0.20"
"石川県","332","6.92","18","0.62","18","0.62","125","4.31","147","5.07","13","0.45","1","0.03","48","1.66","10","0.34","-","-","1","0.03","-","-","-","-","1","0.20","-","-","1","0.20","-","-","-","-"
"福井県","226","6.46","27","1.23","12","0.55","70","3.18","100","4.55","10","0.45","-","-","6","0.27","5","0.23","1","0.05","3","0.14","-","-","4","1.33","-","-","-","-","2","0.33","-","-","-","-"
"山梨県","95","2.32","3","0.13","4","0.17","47","1.96","86","3.58","3","0.13","1","0.04","9","0.38","7","0.29","-","-","5","0.21","-","-","1","0.11","-","-","-","-","2","0.20","-","-","2","0.20"
"長野県","585","6.72","15","0.28","8","0.15","90","1.67","333","6.17","16","0.30","-","-","32","0.59","15","0.28","-","-","1","0.02","-","-","3","0.27","-","-","-","-","1","0.09","-","-","2","0.18"
