"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021年17週(04月26日～05月02日)","2021年05月07日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","12","0.00","3729","1.20","749","0.24","2294","0.74","12057","3.89","344","0.11","84","0.03","73","0.02","1459","0.47","121","0.04","124","0.04","2","0.00","112","0.17","6","0.01","9","0.02","13","0.03","-","-","2","0.00"
"北海道","1","0.00","68","0.49","37","0.26","188","1.34","413","2.95","28","0.20","-","-","2","0.01","47","0.34","-","-","4","0.03","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"青森県","-","-","53","1.26","14","0.33","17","0.40","171","4.07","7","0.17","-","-","1","0.02","13","0.31","-","-","1","0.02","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"岩手県","-","-","86","2.10","8","0.20","67","1.63","155","3.78","2","0.05","-","-","-","-","16","0.39","-","-","2","0.05","-","-","2","0.14","-","-","-","-","1","0.05","-","-","-","-"
"宮城県","-","-","29","0.50","15","0.26","23","0.40","84","1.45","1","0.02","2","0.03","1","0.02","40","0.69","-","-","2","0.03","-","-","2","0.17","1","0.08","-","-","1","0.08","-","-","-","-"
"秋田県","-","-","85","2.50","5","0.15","27","0.79","98","2.88","4","0.12","-","-","1","0.03","8","0.24","1","0.03","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"山形県","-","-","64","2.21","9","0.31","51","1.76","57","1.97","4","0.14","1","0.03","-","-","20","0.69","-","-","3","0.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"福島県","-","-","14","0.28","15","0.30","33","0.66","294","5.88","10","0.20","1","0.02","2","0.04","40","0.80","-","-","2","0.04","-","-","1","0.08","1","0.14","-","-","-","-","-","-","-","-"
"茨城県","-","-","6","0.08","13","0.17","68","0.91","204","2.72","5","0.07","-","-","2","0.03","37","0.49","2","0.03","2","0.03","-","-","3","0.18","-","-","-","-","2","0.17","-","-","-","-"
"栃木県","1","0.01","65","1.35","5","0.10","20","0.42","102","2.13","2","0.04","-","-","4","0.08","24","0.50","-","-","1","0.02","-","-","1","0.08","1","0.14","1","0.14","-","-","-","-","-","-"
"群馬県","2","0.02","-","-","9","0.17","28","0.52","243","4.50","4","0.07","2","0.04","1","0.02","22","0.41","-","-","3","0.06","-","-","5","0.33","-","-","-","-","-","-","-","-","-","-"
"埼玉県","-","-","4","0.03","23","0.15","106","0.71","619","4.15","20","0.13","5","0.03","7","0.05","93","0.62","1","0.01","5","0.03","-","-","8","0.23","-","-","-","-","-","-","-","-","-","-"
"千葉県","-","-","3","0.03","7","0.06","49","0.44","280","2.52","14","0.13","1","0.01","5","0.05","59","0.53","1","0.01","4","0.04","-","-","6","0.20","-","-","-","-","1","0.11","-","-","-","-"
"東京都","-","-","81","0.32","27","0.11","91","0.36","1024","4.02","36","0.14","6","0.02","4","0.02","143","0.56","3","0.01","13","0.05","-","-","5","0.14","-","-","-","-","-","-","-","-","-","-"
"神奈川県","-","-","82","0.40","13","0.06","75","0.37","621","3.06","16","0.08","1","0.00","2","0.01","99","0.49","1","0.00","6","0.03","1","0.02","15","0.37","-","-","-","-","-","-","-","-","-","-"
"新潟県","-","-","-","-","45","0.79","85","1.49","129","2.26","6","0.11","1","0.02","3","0.05","20","0.35","1","0.02","2","0.04","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"富山県","-","-","158","5.45","6","0.21","30","1.03","82","2.83","2","0.07","-","-","2","0.07","9","0.31","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","0.20"
"石川県","-","-","93","3.21","11","0.38","11","0.38","114","3.93","4","0.14","-","-","-","-","14","0.48","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"福井県","-","-","41","1.78","10","0.43","14","0.61","173","7.52","1","0.04","-","-","1","0.04","13","0.57","3","0.13","1","0.04","-","-","1","0.33","-","-","1","0.17","-","-","-","-","-","-"
"山梨県","-","-","1","0.04","-","-","7","0.29","44","1.83","2","0.08","-","-","1","0.04","7","0.29","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"長野県","-","-","-","-","5","0.09","49","0.92","227","4.28","13","0.25","1","0.02","5","0.09","14","0.26","1","0.02","-","-","-","-","-","-","1","0.09","-","-","-","-","-","-","-","-"
"岐阜県","-","-","20","0.38","8","0.15","12","0.23","139","2.67","2","0.04","-","-","2","0.04","12","0.23","1","0.02","3","0.06","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"静岡県","-","-","178","2.00","19","0.21","37","0.42","239","2.69","8","0.09","2","0.02","3","0.03","33","0.37","-","-","4","0.04","-","-","2","0.09","-","-","-","-","-","-","-","-","-","-"
"愛知県","-","-","196","1.08","21","0.12","76","0.42","635","3.49","10","0.05","3","0.02","4","0.02","61","0.34","17","0.09","10","0.05","-","-","4","0.11","-","-","-","-","-","-","-","-","-","-"
"三重県","3","0.04","17","0.40","13","0.30","15","0.35","187","4.35","5","0.12","1","0.02","2","0.05","19","0.44","3","0.07","1","0.02","-","-","-","-","-","-","-","-","3","0.33","-","-","-","-"
"滋賀県","-","-","39","1.08","-","-","27","0.75","102","2.83","5","0.14","1","0.03","-","-","15","0.42","5","0.14","1","0.03","-","-","1","0.13","1","0.14","-","-","-","-","-","-","-","-"
"京都府","-","-","105","1.36","7","0.09","41","0.53","163","2.12","5","0.06","1","0.01","2","0.03","21","0.27","-","-","1","0.01","-","-","4","0.22","-","-","1","0.14","-","-","-","-","-","-"
"大阪府","2","0.01","581","2.98","47","0.24","135","0.69","721","3.70","23","0.12","6","0.03","1","0.01","55","0.28","4","0.02","6","0.03","-","-","1","0.02","-","-","1","0.06","-","-","-","-","-","-"
"兵庫県","-","-","151","1.18","40","0.31","54","0.42","706","5.52","10","0.08","4","0.03","2","0.02","51","0.40","1","0.01","13","0.10","-","-","6","0.17","-","-","-","-","-","-","-","-","-","-"
"奈良県","-","-","112","3.29","8","0.24","14","0.41","153","4.50","2","0.06","1","0.03","-","-","15","0.44","-","-","-","-","-","-","2","0.20","-","-","2","0.33","-","-","-","-","-","-"
"和歌山県","-","-","6","0.20","4","0.13","28","0.93","44","1.47","2","0.07","-","-","1","0.03","12","0.40","-","-","1","0.03","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"鳥取県","-","-","1","0.05","4","0.21","62","3.26","120","6.32","2","0.11","1","0.05","-","-","10","0.53","-","-","-","-","-","-","-","-","-","-","1","0.20","-","-","-","-","-","-"
"島根県","-","-","2","0.09","6","0.26","6","0.26","150","6.52","2","0.09","1","0.04","-","-","15","0.65","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
