"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012年40週(10月01日～10月07日)","2012年10月10日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","百日咳","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","446","0.09","5007","","637","0.20","3161","1.01","9867","3.16","1435","0.46","2669","0.86","157","0.05","1845","0.59","65","0.02","1152","0.37","1174","0.38","14","0.02","429","0.63","6","0.01","38","0.08","586","1.26","16","0.03"
"北海道","-","-","104","","38","0.27","324","2.28","178","1.25","27","0.19","441","3.11","2","0.01","58","0.41","5","0.04","79","0.56","17","0.12","-","-","5","0.17","-","-","-","-","17","0.74","-","-"
"青森県","-","-","48","","-","-","43","1.05","43","1.05","14","0.34","60","1.46","-","-","11","0.27","-","-","35","0.85","9","0.22","-","-","13","1.18","-","-","-","-","21","3.50","-","-"
"岩手県","-","-","78","","5","0.13","29","0.73","87","2.18","7","0.18","137","3.43","12","0.30","17","0.43","-","-","28","0.70","39","0.98","-","-","19","1.36","-","-","-","-","47","2.47","-","-"
"宮城県","-","-","41","","7","0.12","70","1.21","267","4.60","18","0.31","228","3.93","10","0.17","38","0.66","-","-","60","1.03","62","1.07","-","-","1","0.08","-","-","-","-","26","2.17","-","-"
"秋田県","12","0.22","61","","6","0.17","29","0.83","74","2.11","5","0.14","103","2.94","1","0.03","10","0.29","-","-","30","0.86","8","0.23","-","-","1","0.14","-","-","-","-","8","1.00","2","0.25"
"山形県","-","-","99","","14","0.47","42","1.40","70","2.33","24","0.80","172","5.73","-","-","21","0.70","-","-","53","1.77","23","0.77","-","-","4","0.50","-","-","1","0.10","11","1.10","-","-"
"福島県","11","0.14","116","","2","0.04","35","0.73","63","1.31","38","0.79","110","2.29","2","0.04","22","0.46","1","0.02","22","0.46","12","0.25","-","-","6","0.50","-","-","1","0.14","29","4.14","2","0.29"
"茨城県","4","0.03","110","","6","0.08","61","0.81","173","2.31","35","0.47","77","1.03","2","0.03","21","0.28","3","0.04","11","0.15","8","0.11","2","0.12","33","1.94","-","-","-","-","10","0.77","-","-"
"栃木県","-","-","89","","3","0.06","28","0.58","82","1.71","13","0.27","77","1.60","1","0.02","28","0.58","-","-","3","0.06","11","0.23","-","-","13","1.08","-","-","-","-","29","4.14","2","0.29"
"群馬県","5","0.05","155","","6","0.10","39","0.65","164","2.73","24","0.40","27","0.45","3","0.05","32","0.53","5","0.08","6","0.10","33","0.55","-","-","8","0.57","-","-","2","0.25","42","5.25","-","-"
"埼玉県","10","0.04","220","","31","0.20","183","1.20","565","3.72","51","0.34","170","1.12","5","0.03","97","0.64","1","0.01","49","0.32","29","0.19","-","-","27","0.69","-","-","-","-","42","4.67","-","-"
"千葉県","21","0.11","135","","15","0.12","168","1.31","407","3.18","37","0.29","82","0.64","6","0.05","79","0.62","5","0.04","39","0.30","61","0.48","-","-","30","0.91","1","0.11","-","-","16","1.78","3","0.33"
"東京都","11","0.03","548","","129","0.51","282","1.12","931","3.69","91","0.36","143","0.57","10","0.04","178","0.71","8","0.03","110","0.44","73","0.29","-","-","16","0.42","-","-","5","0.22","30","1.30","-","-"
"神奈川県","13","0.04","127","","43","0.22","155","0.79","542","2.77","101","0.52","179","0.91","12","0.06","142","0.72","3","0.02","66","0.34","81","0.41","9","0.21","44","1.02","-","-","2","0.20","11","1.10","-","-"
"新潟県","-","-","115","","14","0.23","79","1.32","63","1.05","43","0.72","68","1.13","12","0.20","28","0.47","1","0.02","96","1.60","22","0.37","-","-","2","0.20","-","-","-","-","19","1.46","3","0.23"
"富山県","4","0.08","65","","10","0.34","40","1.38","111","3.83","19","0.66","10","0.34","2","0.07","6","0.21","-","-","16","0.55","4","0.14","-","-","-","-","-","-","-","-","8","1.60","-","-"
"石川県","-","-","82","","3","0.10","33","1.14","63","2.17","5","0.17","45","1.55","5","0.17","12","0.41","-","-","8","0.28","5","0.17","-","-","2","0.29","-","-","-","-","4","0.80","-","-"
"福井県","-","-","78","","-","-","45","2.05","111","5.05","11","0.50","20","0.91","1","0.05","9","0.41","-","-","4","0.18","12","0.55","-","-","-","-","-","-","1","0.17","-","-","-","-"
"山梨県","1","0.03","6","","2","0.08","34","1.42","55","2.29","9","0.38","5","0.21","-","-","8","0.33","-","-","3","0.13","2","0.08","-","-","2","0.22","-","-","-","-","4","0.40","-","-"
"長野県","5","0.06","5","","1","0.02","101","1.84","197","3.58","24","0.44","19","0.35","2","0.04","26","0.47","1","0.02","23","0.42","6","0.11","-","-","-","-","-","-","-","-","14","1.27","-","-"
"岐阜県","6","0.07","38","","19","0.36","27","0.51","129","2.43","27","0.51","6","0.11","5","0.09","25","0.47","-","-","6","0.11","54","1.02","-","-","-","-","-","-","1","0.20","16","3.20","-","-"
"静岡県","3","0.02","110","","15","0.17","57","0.65","260","2.95","34","0.39","21","0.24","4","0.05","49","0.56","2","0.02","13","0.15","26","0.30","-","-","25","1.14","1","0.11","6","0.67","14","1.56","2","0.22"
"愛知県","-","-","155","","29","0.16","114","0.63","531","2.93","54","0.30","20","0.11","10","0.06","100","0.55","4","0.02","23","0.13","95","0.52","2","0.06","13","0.38","-","-","1","0.07","40","2.86","-","-"
"三重県","2","0.03","64","","16","0.36","26","0.58","159","3.53","16","0.36","4","0.09","-","-","34","0.76","1","0.02","9","0.20","41","0.91","-","-","-","-","-","-","1","0.11","8","0.89","-","-"
