"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021年15週(04月12日～04月18日)","2021年04月21日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","12","0.00","3528","1.12","438","0.14","2151","0.68","10180","3.22","340","0.11","68","0.02","66","0.02","1285","0.41","80","0.03","136","0.04","4","0.01","114","0.16","9","0.02","8","0.02","10","0.02","-","-","3","0.01"
"北海道","2","0.01","26","0.19","26","0.19","125","0.89","355","2.54","29","0.21","1","0.01","3","0.02","25","0.18","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"青森県","-","-","79","1.88","1","0.02","16","0.38","213","5.07","6","0.14","-","-","2","0.05","12","0.29","-","-","-","-","-","-","2","0.18","-","-","-","-","-","-","-","-","-","-"
"岩手県","-","-","103","2.51","4","0.10","51","1.24","119","2.90","6","0.15","-","-","1","0.02","17","0.41","-","-","1","0.02","-","-","2","0.14","-","-","-","-","-","-","-","-","-","-"
"宮城県","-","-","26","0.45","8","0.14","17","0.29","96","1.66","9","0.16","-","-","1","0.02","28","0.48","1","0.02","2","0.03","-","-","-","-","-","-","-","-","1","0.08","-","-","-","-"
"秋田県","-","-","38","1.12","5","0.15","20","0.59","116","3.41","4","0.12","-","-","-","-","16","0.47","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
