"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019年39週(09月23日～09月29日)","2019年10月02日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","4543","0.92","7441","2.36","1147","0.36","4472","1.42","8643","2.74","660","0.21","5748","1.82","1772","0.56","1105","0.35","1857","0.59","270","0.09","6","0.01","506","0.73","8","0.02","22","0.05","136","0.28","1","0.00","5","0.01"
"北海道","42","0.19","177","1.28","26","0.19","216","1.57","139","1.01","18","0.13","479","3.47","56","0.41","21","0.15","95","0.69","6","0.04","-","-","7","0.24","-","-","-","-","14","0.61","-","-","-","-"
"青森県","3","0.05","28","0.67","2","0.05","21","0.50","65","1.55","12","0.29","49","1.17","10","0.24","13","0.31","11","0.26","6","0.14","-","-","3","0.27","-","-","-","-","4","0.67","-","-","-","-"
"岩手県","18","0.28","100","2.50","4","0.10","96","2.40","73","1.83","3","0.08","50","1.25","13","0.33","10","0.25","23","0.58","-","-","-","-","1","0.07","-","-","-","-","1","0.05","-","-","-","-"
"宮城県","52","0.55","110","1.90","21","0.36","91","1.57","145","2.50","22","0.38","155","2.67","15","0.26","24","0.41","26","0.45","3","0.05","-","-","12","1.00","1","0.08","-","-","4","0.33","-","-","-","-"
"秋田県","23","0.43","40","1.14","2","0.06","19","0.54","52","1.49","1","0.03","23","0.66","-","-","7","0.20","3","0.09","-","-","-","-","2","0.29","-","-","-","-","1","0.13","-","-","-","-"
