"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021年51週(12月20日～12月26日)","2022年01月05日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","49","0.01","1276","0.40","999","0.32","2298","0.73","24558","7.78","499","0.16","2731","0.87","44","0.01","1008","0.32","664","0.21","89","0.03","3","0.00","135","0.20","9","0.02","2","0.00","5","0.01","2","0.00","1","0.00"
"北海道","-","-","83","0.59","70","0.50","160","1.13","356","2.52","44","0.31","20","0.14","-","-","19","0.13","5","0.04","1","0.01","-","-","1","0.04","-","-","-","-","-","-","-","-","-","-"
"青森県","-","-","4","0.10","9","0.21","8","0.19","235","5.60","22","0.52","29","0.69","-","-","11","0.26","-","-","1","0.02","-","-","-","-","-","-","-","-","1","0.17","-","-","-","-"
"岩手県","-","-","57","1.43","9","0.23","71","1.78","212","5.30","10","0.25","5","0.13","2","0.05","17","0.43","6","0.15","2","0.05","-","-","1","0.07","1","0.05","-","-","-","-","-","-","-","-"
"宮城県","-","-","5","0.09","11","0.19","25","0.43","499","8.60","16","0.28","20","0.34","1","0.02","29","0.50","10","0.17","1","0.02","-","-","1","0.08","-","-","-","-","-","-","-","-","-","-"
"秋田県","-","-","3","0.09","10","0.29","25","0.74","79","2.32","10","0.29","4","0.12","-","-","5","0.15","-","-","2","0.06","-","-","3","0.43","-","-","-","-","-","-","-","-","-","-"
"山形県","-","-","1","0.03","24","0.83","49","1.69","262","9.03","14","0.48","8","0.28","1","0.03","11","0.38","10","0.34","1","0.03","-","-","1","0.13","-","-","-","-","-","-","-","-","-","-"
"福島県","1","0.01","6","0.12","20","0.40","10","0.20","149","2.98","4","0.08","13","0.26","-","-","31","0.62","18","0.36","2","0.04","-","-","3","0.23","-","-","-","-","-","-","-","-","-","-"
"茨城県","-","-","1","0.01","14","0.19","43","0.57","351","4.68","6","0.08","28","0.37","-","-","8","0.11","8","0.11","1","0.01","-","-","6","0.35","-","-","-","-","-","-","-","-","-","-"
"栃木県","-","-","8","0.17","-","-","39","0.81","193","4.02","3","0.06","26","0.54","4","0.08","18","0.38","-","-","1","0.02","-","-","2","0.17","1","0.14","-","-","-","-","-","-","-","-"
"群馬県","-","-","5","0.09","14","0.26","19","0.35","357","6.61","3","0.06","21","0.39","-","-","23","0.43","45","0.83","3","0.06","-","-","4","0.27","-","-","-","-","-","-","-","-","1","0.11"
"埼玉県","1","0.00","14","0.09","62","0.38","141","0.87","1863","11.43","26","0.16","69","0.42","5","0.03","47","0.29","38","0.23","5","0.03","1","0.03","9","0.23","-","-","-","-","-","-","-","-","-","-"
"千葉県","2","0.01","2","0.02","24","0.18","87","0.67","832","6.40","14","0.11","27","0.21","2","0.02","38","0.29","6","0.05","5","0.04","-","-","6","0.19","-","-","-","-","-","-","-","-","-","-"
"東京都","1","0.00","19","0.07","52","0.20","88","0.34","2272","8.77","38","0.15","151","0.58","7","0.03","78","0.30","53","0.20","8","0.03","-","-","6","0.17","1","0.04","-","-","-","-","2","0.08","-","-"
"神奈川県","1","0.00","2","0.01","29","0.13","98","0.44","1470","6.56","33","0.15","130","0.58","3","0.01","82","0.37","29","0.13","8","0.04","1","0.02","28","0.57","-","-","1","0.09","-","-","-","-","-","-"
"新潟県","3","0.03","3","0.05","13","0.23","88","1.54","474","8.32","12","0.21","48","0.84","2","0.04","14","0.25","55","0.96","1","0.02","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"富山県","-","-","5","0.17","24","0.83","20","0.69","241","8.31","5","0.17","25","0.86","-","-","10","0.34","55","1.90","-","-","-","-","2","0.29","-","-","-","-","-","-","-","-","-","-"
"石川県","1","0.02","21","0.72","20","0.69","31","1.07","286","9.86","1","0.03","39","1.34","-","-","11","0.38","15","0.52","2","0.07","-","-","-","-","1","0.20","-","-","1","0.20","-","-","-","-"
"福井県","-","-","2","0.09","13","0.57","8","0.35","190","8.26","1","0.04","24","1.04","-","-","7","0.30","9","0.39","-","-","-","-","-","-","-","-","-","-","2","0.33","-","-","-","-"
"山梨県","-","-","-","-","2","0.08","12","0.50","189","7.88","2","0.08","4","0.17","1","0.04","3","0.13","3","0.13","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"長野県","2","0.02","16","0.30","1","0.02","15","0.28","363","6.85","7","0.13","4","0.08","2","0.04","17","0.32","16","0.30","-","-","-","-","2","0.18","-","-","-","-","-","-","-","-","-","-"
"岐阜県","2","0.02","1","0.02","21","0.40","19","0.36","193","3.64","7","0.13","35","0.66","-","-","12","0.23","2","0.04","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"静岡県","-","-","-","-","35","0.39","43","0.48","659","7.40","6","0.07","19","0.21","-","-","35","0.39","27","0.30","4","0.04","-","-","2","0.09","2","0.20","-","-","-","-","-","-","-","-"
"愛知県","-","-","13","0.07","29","0.16","78","0.43","1226","6.74","14","0.08","51","0.28","1","0.01","46","0.25","10","0.05","2","0.01","-","-","4","0.11","-","-","-","-","-","-","-","-","-","-"
"三重県","2","0.03","-","-","11","0.25","12","0.27","354","8.05","10","0.23","80","1.82","-","-","16","0.36","6","0.14","1","0.02","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"滋賀県","1","0.02","2","0.06","14","0.39","12","0.33","177","4.92","5","0.14","31","0.86","-","-","9","0.25","3","0.08","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"京都府","10","0.08","4","0.05","25","0.33","30","0.39","739","9.72","4","0.05","82","1.08","-","-","13","0.17","17","0.22","3","0.04","-","-","2","0.11","-","-","-","-","-","-","-","-","-","-"
"大阪府","2","0.01","75","0.38","53","0.27","74","0.38","2458","12.48","17","0.09","186","0.94","1","0.01","51","0.26","50","0.25","3","0.02","-","-","3","0.06","-","-","-","-","-","-","-","-","-","-"
"兵庫県","-","-","16","0.13","38","0.30","39","0.31","1649","12.98","25","0.20","108","0.85","-","-","32","0.25","13","0.10","3","0.02","1","0.03","11","0.31","-","-","-","-","-","-","-","-","-","-"
"奈良県","-","-","-","-","8","0.24","13","0.38","436","12.82","1","0.03","55","1.62","-","-","11","0.32","3","0.09","4","0.12","-","-","4","0.40","-","-","-","-","-","-","-","-","-","-"
