"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020年53週(12月28日～01月03日)","2021年01月08日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","69","0.01","275","0.09","455","0.15","1081","0.35","4420","1.43","324","0.11","120","0.04","18","0.01","553","0.18","121","0.04","44","0.01","3","0.00","61","0.09","6","0.01","1","0.00","14","0.03","-","-","7","0.01"
"北海道","3","0.01","1","0.01","31","0.23","62","0.46","54","0.40","19","0.14","-","-","1","0.01","8","0.06","2","0.01","1","0.01","-","-","-","-","-","-","-","-","1","0.04","-","-","-","-"
"青森県","-","-","-","-","8","0.19","9","0.21","38","0.90","5","0.12","-","-","-","-","9","0.21","1","0.02","-","-","-","-","1","0.09","-","-","-","-","-","-","-","-","-","-"
"岩手県","1","0.02","20","0.50","4","0.10","22","0.55","68","1.70","13","0.33","-","-","-","-","4","0.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","0.05"
"宮城県","-","-","-","-","8","0.14","9","0.16","52","0.90","4","0.07","-","-","-","-","10","0.17","-","-","1","0.02","-","-","-","-","-","-","-","-","3","0.25","-","-","-","-"
"秋田県","1","0.02","-","-","2","0.06","12","0.34","27","0.77","2","0.06","1","0.03","-","-","3","0.09","3","0.09","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"山形県","-","-","-","-","4","0.14","20","0.69","81","2.79","4","0.14","-","-","-","-","5","0.17","2","0.07","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"福島県","2","0.02","2","0.04","13","0.26","41","0.82","67","1.34","10","0.20","1","0.02","-","-","20","0.40","1","0.02","1","0.02","-","-","3","0.23","-","-","-","-","-","-","-","-","-","-"
"茨城県","-","-","-","-","8","0.11","46","0.61","82","1.09","7","0.09","2","0.03","1","0.01","9","0.12","-","-","-","-","-","-","6","0.35","-","-","-","-","1","0.08","-","-","-","-"
"栃木県","1","0.01","-","-","-","-","11","0.23","27","0.56","7","0.15","1","0.02","-","-","13","0.27","1","0.02","-","-","-","-","1","0.08","-","-","1","0.14","-","-","-","-","-","-"
"群馬県","-","-","-","-","9","0.17","10","0.19","61","1.15","1","0.02","1","0.02","-","-","9","0.17","1","0.02","1","0.02","-","-","3","0.23","-","-","-","-","2","0.22","-","-","-","-"
"埼玉県","2","0.01","1","0.01","19","0.13","37","0.25","129","0.88","21","0.14","1","0.01","-","-","25","0.17","1","0.01","4","0.03","-","-","6","0.18","1","0.09","-","-","-","-","-","-","-","-"
"千葉県","3","0.02","-","-","7","0.06","28","0.23","47","0.38","9","0.07","-","-","1","0.01","12","0.10","1","0.01","3","0.02","-","-","4","0.12","-","-","-","-","-","-","-","-","-","-"
"東京都","1","0.00","4","0.02","16","0.07","53","0.22","288","1.21","7","0.03","-","-","2","0.01","48","0.20","3","0.01","4","0.02","-","-","4","0.11","-","-","-","-","-","-","-","-","1","0.04"
"神奈川県","5","0.02","1","0.01","10","0.05","32","0.16","187","0.94","11","0.06","-","-","3","0.02","35","0.18","1","0.01","4","0.02","1","0.02","5","0.11","-","-","-","-","-","-","-","-","-","-"
"新潟県","-","-","-","-","17","0.30","49","0.86","108","1.89","9","0.16","-","-","-","-","14","0.25","-","-","-","-","-","-","-","-","1","0.08","-","-","-","-","-","-","-","-"
"富山県","1","0.02","1","0.03","12","0.41","13","0.45","41","1.41","7","0.24","1","0.03","-","-","8","0.28","2","0.07","-","-","-","-","2","0.29","-","-","-","-","-","-","-","-","-","-"
"石川県","-","-","-","-","18","0.62","8","0.28","31","1.07","6","0.21","-","-","-","-","7","0.24","-","-","-","-","-","-","1","0.14","-","-","-","-","-","-","-","-","-","-"
"福井県","-","-","-","-","4","0.17","10","0.43","41","1.78","2","0.09","8","0.35","-","-","4","0.17","2","0.09","-","-","1","0.33","-","-","-","-","-","-","-","-","-","-","-","-"
"山梨県","-","-","-","-","-","-","1","0.04","18","0.75","2","0.08","1","0.04","-","-","-","-","-","-","-","-","-","-","1","0.11","-","-","-","-","2","0.20","-","-","-","-"
"長野県","2","0.02","1","0.02","1","0.02","15","0.28","64","1.19","5","0.09","-","-","-","-","7","0.13","6","0.11","1","0.02","-","-","1","0.09","-","-","-","-","-","-","-","-","-","-"
"岐阜県","3","0.03","-","-","10","0.19","13","0.25","38","0.72","4","0.08","-","-","-","-","12","0.23","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"静岡県","-","-","1","0.01","7","0.08","13","0.15","71","0.80","6","0.07","-","-","-","-","5","0.06","-","-","1","0.01","1","0.05","1","0.05","-","-","-","-","-","-","-","-","-","-"
"愛知県","7","0.04","3","0.02","21","0.12","32","0.18","127","0.70","11","0.06","1","0.01","4","0.02","23","0.13","-","-","1","0.01","-","-","-","-","-","-","-","-","-","-","-","-","1","0.07"
"三重県","9","0.13","-","-","11","0.24","9","0.20","68","1.51","5","0.11","-","-","-","-","6","0.13","2","0.04","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
