"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021年11週(03月15日～03月21日)","2021年03月24日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","24","0.00","1813","0.58","486","0.15","2351","0.75","8264","2.62","379","0.12","45","0.01","45","0.01","1020","0.32","115","0.04","112","0.04","2","0.00","105","0.15","3","0.01","11","0.02","17","0.04","-","-","1","0.00"
"北海道","2","0.01","-","-","28","0.20","176","1.26","194","1.39","27","0.19","-","-","-","-","41","0.29","-","-","5","0.04","-","-","1","0.03","-","-","-","-","-","-","-","-","-","-"
"青森県","-","-","27","0.64","4","0.10","18","0.43","147","3.50","2","0.05","1","0.02","-","-","13","0.31","-","-","-","-","-","-","1","0.09","-","-","-","-","1","0.17","-","-","-","-"
"岩手県","1","0.02","77","1.93","2","0.05","69","1.73","105","2.63","2","0.05","-","-","3","0.08","19","0.48","1","0.03","1","0.03","-","-","-","-","-","-","-","-","1","0.05","-","-","-","-"
"宮城県","2","0.02","4","0.07","7","0.12","33","0.57","124","2.14","14","0.24","3","0.05","1","0.02","18","0.31","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"秋田県","-","-","-","-","2","0.06","24","0.71","58","1.71","5","0.15","-","-","-","-","2","0.06","-","-","-","-","-","-","2","0.29","-","-","-","-","-","-","-","-","1","0.13"
"山形県","-","-","-","-","4","0.14","34","1.17","69","2.38","3","0.10","-","-","1","0.03","17","0.59","-","-","-","-","-","-","1","0.13","-","-","-","-","-","-","-","-","-","-"
"福島県","-","-","12","0.24","14","0.28","53","1.06","95","1.90","9","0.18","-","-","1","0.02","19","0.38","-","-","2","0.04","-","-","5","0.38","-","-","-","-","-","-","-","-","-","-"
"茨城県","-","-","1","0.01","8","0.11","48","0.64","129","1.72","6","0.08","-","-","-","-","18","0.24","2","0.03","3","0.04","-","-","4","0.24","-","-","-","-","4","0.33","-","-","-","-"
"栃木県","1","0.01","20","0.42","8","0.17","21","0.44","93","1.94","1","0.02","-","-","-","-","13","0.27","-","-","-","-","-","-","3","0.25","-","-","-","-","-","-","-","-","-","-"
"群馬県","-","-","-","-","4","0.07","31","0.57","155","2.87","1","0.02","-","-","1","0.02","14","0.26","-","-","3","0.06","-","-","8","0.53","-","-","-","-","1","0.11","-","-","-","-"
"埼玉県","1","0.00","1","0.01","23","0.14","90","0.56","371","2.30","25","0.16","1","0.01","1","0.01","57","0.35","3","0.02","13","0.08","-","-","4","0.10","-","-","1","0.09","1","0.09","-","-","-","-"
"千葉県","-","-","1","0.01","7","0.05","67","0.51","188","1.42","13","0.10","-","-","4","0.03","26","0.20","-","-","8","0.06","-","-","7","0.21","-","-","-","-","-","-","-","-","-","-"
"東京都","-","-","30","0.12","15","0.06","82","0.32","601","2.35","18","0.07","-","-","5","0.02","89","0.35","5","0.02","8","0.03","-","-","3","0.08","-","-","-","-","-","-","-","-","-","-"
"神奈川県","1","0.00","7","0.03","17","0.08","109","0.50","383","1.75","28","0.13","2","0.01","5","0.02","74","0.34","1","0.00","9","0.04","-","-","22","0.45","-","-","1","0.09","1","0.09","-","-","-","-"
"新潟県","-","-","-","-","26","0.46","121","2.12","91","1.60","13","0.23","-","-","-","-","25","0.44","-","-","1","0.02","-","-","1","0.10","-","-","-","-","-","-","-","-","-","-"
"富山県","-","-","26","0.90","9","0.31","55","1.90","76","2.62","4","0.14","-","-","-","-","14","0.48","3","0.10","1","0.03","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"石川県","-","-","-","-","13","0.45","24","0.83","106","3.66","3","0.10","-","-","-","-","9","0.31","-","-","1","0.03","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"福井県","-","-","-","-","7","0.30","19","0.83","188","8.17","-","-","-","-","-","-","8","0.35","-","-","-","-","-","-","-","-","-","-","-","-","1","0.17","-","-","-","-"
"山梨県","-","-","-","-","1","0.04","9","0.38","33","1.38","3","0.13","-","-","-","-","2","0.08","-","-","1","0.04","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"長野県","1","0.01","-","-","3","0.06","19","0.35","130","2.41","16","0.30","-","-","1","0.02","13","0.24","2","0.04","1","0.02","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"岐阜県","1","0.01","-","-","5","0.09","15","0.28","43","0.81","-","-","-","-","1","0.02","13","0.25","-","-","-","-","1","0.09","1","0.09","-","-","-","-","-","-","-","-","-","-"
"静岡県","-","-","45","0.51","15","0.17","51","0.58","249","2.83","6","0.07","-","-","-","-","27","0.31","1","0.01","5","0.06","-","-","1","0.05","-","-","-","-","-","-","-","-","-","-"
"愛知県","1","0.01","34","0.19","15","0.08","74","0.41","346","1.90","16","0.09","1","0.01","2","0.01","36","0.20","-","-","3","0.02","-","-","2","0.06","-","-","-","-","-","-","-","-","-","-"
"三重県","2","0.03","2","0.04","9","0.20","16","0.36","139","3.09","3","0.07","-","-","-","-","8","0.18","-","-","1","0.02","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"滋賀県","1","0.02","-","-","6","0.17","17","0.47","85","2.36","2","0.06","1","0.03","-","-","9","0.25","4","0.11","3","0.08","-","-","-","-","1","0.14","-","-","-","-","-","-","-","-"
"京都府","-","-","5","0.06","8","0.10","46","0.60","161","2.09","8","0.10","-","-","-","-","17","0.22","4","0.05","1","0.01","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"大阪府","1","0.00","292","1.48","24","0.12","117","0.59","654","3.32","21","0.11","2","0.01","3","0.02","67","0.34","6","0.03","8","0.04","-","-","3","0.06","-","-","1","0.06","-","-","-","-","-","-"
"兵庫県","3","0.02","45","0.35","19","0.15","60","0.47","437","3.41","12","0.09","1","0.01","2","0.02","44","0.34","4","0.03","5","0.04","-","-","5","0.14","-","-","5","0.36","-","-","-","-","-","-"
"奈良県","1","0.02","1","0.03","14","0.41","17","0.50","67","1.97","-","-","-","-","-","-","19","0.56","2","0.06","1","0.03","-","-","3","0.30","-","-","-","-","-","-","-","-","-","-"
"和歌山県","-","-","-","-","4","0.13","37","1.23","99","3.30","3","0.10","-","-","2","0.07","5","0.17","1","0.03","-","-","-","-","2","0.50","-","-","-","-","1","0.09","-","-","-","-"
