"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022年13週(03月28日～04月03日)","2022年04月06日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","15","0.00","390","0.13","213","0.07","683","0.22","8793","2.82","202","0.06","185","0.06","47","0.02","894","0.29","33","0.01","81","0.03","3","0.00","99","0.14","6","0.01","6","0.01","8","0.02","2","0.00","3","0.01"
"北海道","2","0.01","54","0.39","17","0.12","45","0.32","119","0.86","4","0.03","-","-","2","0.01","16","0.12","-","-","2","0.01","-","-","2","0.07","-","-","-","-","1","0.04","-","-","-","-"
"青森県","-","-","-","-","-","-","7","0.17","68","1.62","3","0.07","1","0.02","-","-","18","0.43","-","-","-","-","-","-","-","-","-","-","-","-","1","0.17","-","-","-","-"
"岩手県","-","-","4","0.10","1","0.03","6","0.15","78","1.95","3","0.08","1","0.03","3","0.08","11","0.28","-","-","3","0.08","-","-","4","0.29","-","-","1","0.05","-","-","-","-","-","-"
"宮城県","-","-","5","0.09","1","0.02","17","0.29","108","1.86","6","0.10","-","-","1","0.02","14","0.24","2","0.03","2","0.03","-","-","1","0.08","-","-","-","-","-","-","-","-","1","0.08"
"秋田県","-","-","3","0.09","-","-","3","0.09","44","1.29","3","0.09","-","-","-","-","4","0.12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"山形県","-","-","-","-","12","0.41","9","0.31","91","3.14","4","0.14","-","-","-","-","12","0.41","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"福島県","1","0.01","-","-","13","0.26","4","0.08","139","2.78","4","0.08","1","0.02","2","0.04","18","0.36","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","0.14"
"茨城県","1","0.01","2","0.03","3","0.04","8","0.11","180","2.40","5","0.07","4","0.05","1","0.01","3","0.04","-","-","3","0.04","-","-","4","0.24","-","-","-","-","1","0.08","-","-","-","-"
"栃木県","-","-","5","0.10","-","-","12","0.25","101","2.10","2","0.04","8","0.17","2","0.04","15","0.31","-","-","1","0.02","-","-","2","0.17","2","0.29","1","0.14","-","-","-","-","-","-"
"群馬県","1","0.01","1","0.02","1","0.02","8","0.15","261","4.83","5","0.09","2","0.04","1","0.02","17","0.31","-","-","3","0.06","-","-","1","0.07","-","-","-","-","-","-","-","-","-","-"
"埼玉県","3","0.01","1","0.01","4","0.03","14","0.09","463","3.01","13","0.08","2","0.01","3","0.02","44","0.29","-","-","7","0.05","2","0.05","5","0.13","-","-","1","0.09","-","-","-","-","-","-"
"千葉県","-","-","-","-","-","-","28","0.22","397","3.10","5","0.04","2","0.02","2","0.02","33","0.26","1","0.01","4","0.03","-","-","4","0.13","-","-","-","-","-","-","-","-","-","-"
"東京都","-","-","-","-","1","0.00","39","0.15","828","3.23","17","0.07","4","0.02","4","0.02","79","0.31","3","0.01","6","0.02","-","-","5","0.13","1","0.04","-","-","-","-","1","0.04","-","-"
"神奈川県","-","-","7","0.03","7","0.03","35","0.16","641","2.89","12","0.05","6","0.03","2","0.01","58","0.26","1","0.00","8","0.04","-","-","17","0.34","-","-","-","-","-","-","1","0.10","-","-"
"新潟県","-","-","-","-","7","0.18","39","0.98","45","1.13","8","0.20","1","0.03","2","0.05","16","0.40","-","-","3","0.08","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
